name_category;img_product;name_product;url_product
Чай;73ad06ce2435b9625867e1fb3c7efdd0.JPG;Чай "Santal" 1.5л ;https://ru.sas.am/products/Чай_Santal_л__33586/
Чай;b3f83e4bfca5b519319805ae4bba7bf6.JPG;Чай "Santal" 1.5л ;https://ru.sas.am/products/Чай_Santal_л__33588/
Чай;ecd260af1ea5d98d799e26459eda1933.JPG;Чай "Lipton Tropical Fruit" 20×1.8г;https://ru.sas.am/products/Чай_Lipton_Tropical_Fruit_×_г_299365/
Чай;e53270693ee8a0960eb8fe5684e2fb11.jpg;Чай "Curtis French Truffle" 20×1.8г;https://ru.sas.am/products/Чай_Curtis_French_Truffle_×_г_493015/
Чай;832f34aedd569927945feb34ec8a8f6b.jpg;Чай "Curtis Fresh Mojito" 20×1.7г;https://ru.sas.am/products/Чай_Curtis_Fresh_Mojito_×_г_404346/
Чай;ecaa092b5949878de8f8ddf02d2d062f.jpg;Чай "Curtis Hugo Coktail" 20×1.8г;https://ru.sas.am/products/Чай_Curtis_Hugo_Coktail_×_г_419786/
Чай;0585e4820481f411ee61252b7b7ad506.jpg;Чай "Curtis White Bountea" 20×1.7г;https://ru.sas.am/products/Чай_Curtis_White_Bountea_×_г_493003/
Чай;75fd2fbe51b7b7bf082507a20df14b25.jpg;Чай "Curtis" 20×1.7г;https://ru.sas.am/products/Чай_Curtis_×_г_538341/
Чай;faefe7fc96be828b9559b290ca51bcf8.JPG;Чай "Richard Royal Ceylon" 20×1.7г;https://ru.sas.am/products/Чай_Richard_Royal_Ceylon_×_г_538319/
Чай;85784e260994110b0d3a2290b1140e8b.jpg;Чай "Richard Royal English Breakfast" 25×2г;https://ru.sas.am/products/Чай_Richard_Royal_English_Breakfast_×_г_493002/
Чай;94105dff262597a299d0abf6ca302b80.JPG;Чай "Richard Royal Lime & Mint" 20×1.7г;https://ru.sas.am/products/Чай_Richard_Royal_Lime_Mint_×_г_538326/
Чай;fa14ba06fd834f9ce3bc91a65c943369.JPG;Чай "Richard Royal Miss Grey" 42.5г;https://ru.sas.am/products/Чай_Richard_Royal_Miss_Grey_г_538325/
Чай;35b56e9685a1722671b49c25c3141d5d.JPG;Чай "Richard Royal Tea" 50г;https://ru.sas.am/products/Чай_Richard_Royal_Tea_г_584895/
